Name,Realm,Level,Class,Race,Rank,AQ,AP,Alt?,Main,iLvl,Last Login,Raider.io,Armory,Logs
Dismas,saurfang,85,Shaman,Draenei,Full Moon,1402.0,11475.0,False,Dismas,147,2026-03-14 13:03:22,https://raider.io/characters/eu/saurfang/dismas,https://worldofwarcraft.blizzard.com/en-gb/character/eu/saurfang/dismas,https://www.warcraftlogs.com/character/eu/saurfang/dismas
Gatoula,darkspear,80,Mage,Blood Elf,Waxing Moon,3918.0,32580.0,True,Olgítsa,594,2026-01-01 14:12:24,https://raider.io/characters/eu/darkspear/gatoula,https://worldofwarcraft.blizzard.com/en-gb/character/eu/darkspear/gatoula,https://www.warcraftlogs.com/character/eu/darkspear/gatoula
Woolferine,burning-steppes,80,Druid,Worgen,Full Moon,4302.0,35665.0,False,Woolferine,649,2025-12-27 21:57:49,https://raider.io/characters/eu/burning-steppes/woolferine,https://worldofwarcraft.blizzard.com/en-gb/character/eu/burning-steppes/woolferine,https://www.warcraftlogs.com/character/eu/burning-steppes/woolferine
Howitzer,darkspear,80,Hunter,Void Elf,Half Moon,1216.0,9450.0,True,Buladin,91,2026-02-21 18:09:56,https://raider.io/characters/eu/darkspear/howitzer,https://worldofwarcraft.blizzard.com/en-gb/character/eu/darkspear/howitzer,https://www.warcraftlogs.com/character/eu/darkspear/howitzer
Eltaco,terokkar,82,Death Knight,Mag'har Orc,Officer Alt,2848.0,24515.0,True,Shíftii,135,2026-03-16 01:57:07,https://raider.io/characters/eu/terokkar/eltaco,https://worldofwarcraft.blizzard.com/en-gb/character/eu/terokkar/eltaco,https://www.warcraftlogs.com/character/eu/terokkar/eltaco
Nothu,terokkar,80,Shaman,Draenei,Full Moon,1843.0,14505.0,True,Kiharne,156,2026-03-01 22:27:52,https://raider.io/characters/eu/terokkar/nothu,https://worldofwarcraft.blizzard.com/en-gb/character/eu/terokkar/nothu,https://www.warcraftlogs.com/character/eu/terokkar/nothu
Karistos,terokkar,80,Druid,Worgen,New Moon,2553.0,20885.0,False,Karistos,116,2026-03-13 16:16:28,https://raider.io/characters/eu/terokkar/karistos,https://worldofwarcraft.blizzard.com/en-gb/character/eu/terokkar/karistos,https://www.warcraftlogs.com/character/eu/terokkar/karistos
Mokkachino,terokkar,80,Paladin,Lightforged Draenei,Full Moon,1843.0,16845.0,False,Mokkachino,572,2025-12-21 19:38:50,https://raider.io/characters/eu/terokkar/mokkachino,https://worldofwarcraft.blizzard.com/en-gb/character/eu/terokkar/mokkachino,https://www.warcraftlogs.com/character/eu/terokkar/mokkachino
Vespin,saurfang,83,Death Knight,Human,Full Moon,1485.0,12295.0,True,Illawrath,144,2026-03-14 20:29:22,https://raider.io/characters/eu/saurfang/vespin,https://worldofwarcraft.blizzard.com/en-gb/character/eu/saurfang/vespin,https://www.warcraftlogs.com/character/eu/saurfang/vespin
Fistdance,tarren-mill,87,Monk,Night Elf,Half Moon,1796.0,15315.0,False,Fistdance,161,2026-03-05 21:00:59,https://raider.io/characters/eu/tarren-mill/fistdance,https://worldofwarcraft.blizzard.com/en-gb/character/eu/tarren-mill/fistdance,https://www.warcraftlogs.com/character/eu/tarren-mill/fistdance
Thump,burning-steppes,70,Paladin,Draenei,New Moon,1544.0,13570.0,False,Thump,480,2025-10-27 10:23:14,https://raider.io/characters/eu/burning-steppes/thump,https://worldofwarcraft.blizzard.com/en-gb/character/eu/burning-steppes/thump,https://www.warcraftlogs.com/character/eu/burning-steppes/thump
Ibragen,tarren-mill,80,Demon Hunter,Blood Elf,New Moon,1070.0,9740.0,True,Sneezydk,150,2026-02-13 00:37:49,https://raider.io/characters/eu/tarren-mill/ibragen,https://worldofwarcraft.blizzard.com/en-gb/character/eu/tarren-mill/ibragen,https://www.warcraftlogs.com/character/eu/tarren-mill/ibragen
Huntaar,darkspear,80,Hunter,Worgen,Waxing Moon,240.0,2050.0,False,Huntaar,671,2025-12-05 21:35:18,https://raider.io/characters/eu/darkspear/huntaar,https://worldofwarcraft.blizzard.com/en-gb/character/eu/darkspear/huntaar,https://www.warcraftlogs.com/character/eu/darkspear/huntaar
Shammyx,saurfang,46,Shaman,Earthen,New Moon,1819.0,16210.0,False,Shammyx,38,2026-03-12 20:38:39,https://raider.io/characters/eu/saurfang/shammyx,https://worldofwarcraft.blizzard.com/en-gb/character/eu/saurfang/shammyx,https://www.warcraftlogs.com/character/eu/saurfang/shammyx
Dirtbag,terokkar,90,Warrior,Void Elf,Officer Alt,2861.0,24600.0,True,Shíftii,242,2026-03-16 01:51:29,https://raider.io/characters/eu/terokkar/dirtbag,https://worldofwarcraft.blizzard.com/en-gb/character/eu/terokkar/dirtbag,https://www.warcraftlogs.com/character/eu/terokkar/dirtbag
Lene,terokkar,83,Warlock,Mechagnome,Officer Alt,2065.0,17900.0,True,Iddybiddy,133,2026-03-09 17:42:40,https://raider.io/characters/eu/terokkar/lene,https://worldofwarcraft.blizzard.com/en-gb/character/eu/terokkar/lene,https://www.warcraftlogs.com/character/eu/terokkar/lene
Meryn,saurfang,82,Priest,Night Elf,Full Moon,3379.0,28290.0,True,Elspeth,164,2026-03-15 10:50:20,https://raider.io/characters/eu/saurfang/meryn,https://worldofwarcraft.blizzard.com/en-gb/character/eu/saurfang/meryn,https://www.warcraftlogs.com/character/eu/saurfang/meryn
Kinshara,terokkar,80,Evoker,Dracthyr,New Moon,1724.0,13495.0,False,Kinshara,567,2025-11-03 23:59:29,https://raider.io/characters/eu/terokkar/kinshara,https://worldofwarcraft.blizzard.com/en-gb/character/eu/terokkar/kinshara,https://www.warcraftlogs.com/character/eu/terokkar/kinshara
Bod,darkspear,81,Paladin,Earthen,Waxing Moon,2568.0,22415.0,True,Kaidence,137,2026-03-14 18:11:13,https://raider.io/characters/eu/darkspear/bod,https://worldofwarcraft.blizzard.com/en-gb/character/eu/darkspear/bod,https://www.warcraftlogs.com/character/eu/darkspear/bod
Ramppo,burning-steppes,90,Mage,Gnome,Full Moon,1035.0,9800.0,False,Ramppo,227,2026-03-04 21:46:02,https://raider.io/characters/eu/burning-steppes/ramppo,https://worldofwarcraft.blizzard.com/en-gb/character/eu/burning-steppes/ramppo,https://www.warcraftlogs.com/character/eu/burning-steppes/ramppo
Lightsworn,terokkar,80,Paladin,Human,Half Moon,1075.0,10035.0,False,Lightsworn,696,2025-12-28 23:03:29,https://raider.io/characters/eu/terokkar/lightsworn,https://worldofwarcraft.blizzard.com/en-gb/character/eu/terokkar/lightsworn,https://www.warcraftlogs.com/character/eu/terokkar/lightsworn
Evocus,terokkar,81,Warlock,Human,Full Moon,1294.0,11535.0,False,Evocus,123,2026-03-15 21:16:19,https://raider.io/characters/eu/terokkar/evocus,https://worldofwarcraft.blizzard.com/en-gb/character/eu/terokkar/evocus,https://www.warcraftlogs.com/character/eu/terokkar/evocus
Sneezret,tarren-mill,80,Paladin,Dwarf,New Moon,1068.0,9740.0,True,Sneezydk,155,2026-02-09 22:37:23,https://raider.io/characters/eu/tarren-mill/sneezret,https://worldofwarcraft.blizzard.com/en-gb/character/eu/tarren-mill/sneezret,https://www.warcraftlogs.com/character/eu/tarren-mill/sneezret
Tootz,terokkar,90,Shaman,Earthen,Officer Alt,2089.0,18105.0,True,Iddybiddy,183,2026-03-14 08:33:50,https://raider.io/characters/eu/terokkar/tootz,https://worldofwarcraft.blizzard.com/en-gb/character/eu/terokkar/tootz,https://www.warcraftlogs.com/character/eu/terokkar/tootz
Nadja,saurfang,80,Demon Hunter,Night Elf,New Moon,3370.0,28215.0,True,Elspeth,138,2026-03-13 14:09:40,https://raider.io/characters/eu/saurfang/nadja,https://worldofwarcraft.blizzard.com/en-gb/character/eu/saurfang/nadja,https://www.warcraftlogs.com/character/eu/saurfang/nadja
Trefoil,terokkar,90,Mage,Gnome,Super Moon,3377.0,28270.0,True,Elspeth,230,2026-03-14 21:29:04,https://raider.io/characters/eu/terokkar/trefoil,https://worldofwarcraft.blizzard.com/en-gb/character/eu/terokkar/trefoil,https://www.warcraftlogs.com/character/eu/terokkar/trefoil
Elissana,terokkar,80,Druid,Night Elf,Waxing Moon,3273.0,27525.0,True,Elspeth,108,2026-02-08 17:13:49,https://raider.io/characters/eu/terokkar/elissana,https://worldofwarcraft.blizzard.com/en-gb/character/eu/terokkar/elissana,https://www.warcraftlogs.com/character/eu/terokkar/elissana
Ilok,saurfang,80,Shaman,Zandalari Troll,Waxing Moon,1440.0,11940.0,True,Illawrath,98,2026-03-01 14:17:54,https://raider.io/characters/eu/saurfang/ilok,https://worldofwarcraft.blizzard.com/en-gb/character/eu/saurfang/ilok,https://www.warcraftlogs.com/character/eu/saurfang/ilok
Galgatur,bloodfeather,90,Demon Hunter,Night Elf,Waxing Moon,517.0,4580.0,False,Galgatur,233,2026-03-16 13:15:48,https://raider.io/characters/eu/bloodfeather/galgatur,https://worldofwarcraft.blizzard.com/en-gb/character/eu/bloodfeather/galgatur,https://www.warcraftlogs.com/character/eu/bloodfeather/galgatur
Bosch,terokkar,80,Shaman,Draenei,Half Moon,797.0,6125.0,True,Otodlyadida,706,2026-01-07 23:44:34,https://raider.io/characters/eu/terokkar/bosch,https://worldofwarcraft.blizzard.com/en-gb/character/eu/terokkar/bosch,https://www.warcraftlogs.com/character/eu/terokkar/bosch
Williams,saurfang,80,Death Knight,Human,Half Moon,1620.0,13630.0,True,Callahan,86,2026-03-13 00:20:21,https://raider.io/characters/eu/saurfang/williams,https://worldofwarcraft.blizzard.com/en-gb/character/eu/saurfang/williams,https://www.warcraftlogs.com/character/eu/saurfang/williams
Dripdrizzy,darkspear,80,Shaman,Dwarf,New Moon,504.0,4870.0,False,Dripdrizzy,75,2026-03-07 21:43:18,https://raider.io/characters/eu/darkspear/dripdrizzy,https://worldofwarcraft.blizzard.com/en-gb/character/eu/darkspear/dripdrizzy,https://www.warcraftlogs.com/character/eu/darkspear/dripdrizzy
Cippi,the-shatar,80,Priest,Void Elf,New Moon,1863.0,16295.0,True,Primtah,672,2025-12-14 13:26:31,https://raider.io/characters/eu/the-shatar/cippi,https://worldofwarcraft.blizzard.com/en-gb/character/eu/the-shatar/cippi,https://www.warcraftlogs.com/character/eu/the-shatar/cippi
Dannydan,darkspear,80,Druid,Night Elf,Full Moon,1842.0,15140.0,False,Dannydan,117,2026-02-21 20:44:28,https://raider.io/characters/eu/darkspear/dannydan,https://worldofwarcraft.blizzard.com/en-gb/character/eu/darkspear/dannydan,https://www.warcraftlogs.com/character/eu/darkspear/dannydan
Jayda,executus,80,Warrior,Draenei,Full Moon,580.0,5265.0,False,Jayda,553,2025-12-20 20:38:59,https://raider.io/characters/eu/executus/jayda,https://worldofwarcraft.blizzard.com/en-gb/character/eu/executus/jayda,https://www.warcraftlogs.com/character/eu/executus/jayda
Winifrida,terokkar,87,Paladin,Dwarf,Active Moon,3380.0,28295.0,True,Elspeth,172,2026-03-16 13:53:49,https://raider.io/characters/eu/terokkar/winifrida,https://worldofwarcraft.blizzard.com/en-gb/character/eu/terokkar/winifrida,https://www.warcraftlogs.com/character/eu/terokkar/winifrida
Scyntillia,terokkar,80,Evoker,Dracthyr,New Moon,3198.0,26950.0,True,Elspeth,596,2026-01-05 20:05:00,https://raider.io/characters/eu/terokkar/scyntillia,https://worldofwarcraft.blizzard.com/en-gb/character/eu/terokkar/scyntillia,https://www.warcraftlogs.com/character/eu/terokkar/scyntillia
Prefired,darkspear,80,Mage,Night Elf,Half Moon,1065.0,9145.0,True,Bryon,96,2026-02-18 00:23:14,https://raider.io/characters/eu/darkspear/prefired,https://worldofwarcraft.blizzard.com/en-gb/character/eu/darkspear/prefired,https://www.warcraftlogs.com/character/eu/darkspear/prefired
Arãchne,argent-dawn,80,Demon Hunter,Night Elf,Half Moon,1526.0,13395.0,False,Arãchne,105,2026-02-27 04:19:27,https://raider.io/characters/eu/argent-dawn/arãchne,https://worldofwarcraft.blizzard.com/en-gb/character/eu/argent-dawn/arãchne,https://www.warcraftlogs.com/character/eu/argent-dawn/arãchne
Tinkerboom,terokkar,90,Mage,Gnome,Officer Alt,2089.0,18105.0,True,Iddybiddy,202,2026-03-14 08:32:10,https://raider.io/characters/eu/terokkar/tinkerboom,https://worldofwarcraft.blizzard.com/en-gb/character/eu/terokkar/tinkerboom,https://www.warcraftlogs.com/character/eu/terokkar/tinkerboom
Chaoskungfu,darkspear,90,Monk,Night Elf,Full Moon,1912.0,16695.0,False,Chaoskungfu,187,2026-03-15 23:55:41,https://raider.io/characters/eu/darkspear/chaoskungfu,https://worldofwarcraft.blizzard.com/en-gb/character/eu/darkspear/chaoskungfu,https://www.warcraftlogs.com/character/eu/darkspear/chaoskungfu
Smuckle,terokkar,83,Death Knight,Troll,Active Moon,1590.0,13650.0,True,Luckle,157,2026-03-15 21:18:40,https://raider.io/characters/eu/terokkar/smuckle,https://worldofwarcraft.blizzard.com/en-gb/character/eu/terokkar/smuckle,https://www.warcraftlogs.com/character/eu/terokkar/smuckle
Sneakyfk,terokkar,80,Rogue,Gnome,New Moon,4995.0,41135.0,False,Sneakyfk,129,2026-03-01 00:20:02,https://raider.io/characters/eu/terokkar/sneakyfk,https://worldofwarcraft.blizzard.com/en-gb/character/eu/terokkar/sneakyfk,https://www.warcraftlogs.com/character/eu/terokkar/sneakyfk
Dizmagic,terokkar,80,Mage,Dracthyr,New Moon,2554.0,22475.0,True,Diztruction,78,2026-02-09 12:21:27,https://raider.io/characters/eu/terokkar/dizmagic,https://worldofwarcraft.blizzard.com/en-gb/character/eu/terokkar/dizmagic,https://www.warcraftlogs.com/character/eu/terokkar/dizmagic
Irnbrü,saurfang,80,Druid,Troll,Half Moon,2609.0,22870.0,True,Diztruction,142,2026-03-10 15:59:36,https://raider.io/characters/eu/saurfang/irnbrü,https://worldofwarcraft.blizzard.com/en-gb/character/eu/saurfang/irnbrü,https://www.warcraftlogs.com/character/eu/saurfang/irnbrü
Skyforge,terokkar,80,Monk,Dwarf,New Moon,1571.0,13485.0,False,Skyforge,607,2025-12-14 22:33:30,https://raider.io/characters/eu/terokkar/skyforge,https://worldofwarcraft.blizzard.com/en-gb/character/eu/terokkar/skyforge,https://www.warcraftlogs.com/character/eu/terokkar/skyforge
Lildiz,saurfang,90,Monk,Void Elf,Active Moon,2634.0,23055.0,True,Diztruction,235,2026-03-16 11:33:56,https://raider.io/characters/eu/saurfang/lildiz,https://worldofwarcraft.blizzard.com/en-gb/character/eu/saurfang/lildiz,https://www.warcraftlogs.com/character/eu/saurfang/lildiz
Roghach,steamwheedle-cartel,71,Druid,Night Elf,New Moon,2777.0,23045.0,False,Roghach,67,2026-01-27 18:05:52,https://raider.io/characters/eu/steamwheedle-cartel/roghach,https://worldofwarcraft.blizzard.com/en-gb/character/eu/steamwheedle-cartel/roghach,https://www.warcraftlogs.com/character/eu/steamwheedle-cartel/roghach
Darkfury,emeriss,80,Warrior,Blood Elf,New Moon,3386.0,25400.0,False,Darkfury,105,2026-02-27 10:54:07,https://raider.io/characters/eu/emeriss/darkfury,https://worldofwarcraft.blizzard.com/en-gb/character/eu/emeriss/darkfury,https://www.warcraftlogs.com/character/eu/emeriss/darkfury
Zemlebur,terokkar,80,Hunter,Human,New Moon,549.0,5305.0,False,Zemlebur,672,2025-10-31 09:25:52,https://raider.io/characters/eu/terokkar/zemlebur,https://worldofwarcraft.blizzard.com/en-gb/character/eu/terokkar/zemlebur,https://www.warcraftlogs.com/character/eu/terokkar/zemlebur
Manicfluffy,saurfang,90,Monk,Human,Half Moon,2733.0,21760.0,True,Brámble,230,2026-03-15 18:46:25,https://raider.io/characters/eu/saurfang/manicfluffy,https://worldofwarcraft.blizzard.com/en-gb/character/eu/saurfang/manicfluffy,https://www.warcraftlogs.com/character/eu/saurfang/manicfluffy
Monikamonk,darkspear,80,Hunter,Pandaren,Full Moon,392.0,3540.0,False,Monikamonk,637,2026-01-05 19:23:23,https://raider.io/characters/eu/darkspear/monikamonk,https://worldofwarcraft.blizzard.com/en-gb/character/eu/darkspear/monikamonk,https://www.warcraftlogs.com/character/eu/darkspear/monikamonk
Catharsis,burning-steppes,90,Demon Hunter,Void Elf,Full Moon,3496.0,31050.0,True,Andromache,235,2026-03-16 05:59:08,https://raider.io/characters/eu/burning-steppes/catharsis,https://worldofwarcraft.blizzard.com/en-gb/character/eu/burning-steppes/catharsis,https://www.warcraftlogs.com/character/eu/burning-steppes/catharsis
Nalaea,terokkar,90,Druid,Night Elf,Super Moon,2392.0,20445.0,True,Aras,239,2026-03-15 13:10:20,https://raider.io/characters/eu/terokkar/nalaea,https://worldofwarcraft.blizzard.com/en-gb/character/eu/terokkar/nalaea,https://www.warcraftlogs.com/character/eu/terokkar/nalaea
Dawnsky,saurfang,90,Hunter,Void Elf,Full Moon,2872.0,24865.0,True,Lightstalker,233,2026-03-16 13:27:43,https://raider.io/characters/eu/saurfang/dawnsky,https://worldofwarcraft.blizzard.com/en-gb/character/eu/saurfang/dawnsky,https://www.warcraftlogs.com/character/eu/saurfang/dawnsky
Dïz,saurfang,80,Druid,Night Elf,New Moon,2631.0,23035.0,True,Diztruction,86,2026-03-14 23:01:12,https://raider.io/characters/eu/saurfang/dïz,https://worldofwarcraft.blizzard.com/en-gb/character/eu/saurfang/dïz,https://www.warcraftlogs.com/character/eu/saurfang/dïz
Amos,shattered-hand,80,Paladin,Human,Full Moon,1393.0,11535.0,True,Draenerys,122,2026-03-08 20:09:51,https://raider.io/characters/eu/shattered-hand/amos,https://worldofwarcraft.blizzard.com/en-gb/character/eu/shattered-hand/amos,https://www.warcraftlogs.com/character/eu/shattered-hand/amos
Jayla,terokkar,80,Mage,Human,Waxing Moon,2322.0,19815.0,True,Aras,153,2026-02-20 00:01:51,https://raider.io/characters/eu/terokkar/jayla,https://worldofwarcraft.blizzard.com/en-gb/character/eu/terokkar/jayla,https://www.warcraftlogs.com/character/eu/terokkar/jayla
Lupobianco,bloodfeather,67,Rogue,Worgen,New Moon,467.0,3715.0,False,Lupobianco,64,2026-02-21 20:13:49,https://raider.io/characters/eu/bloodfeather/lupobianco,https://worldofwarcraft.blizzard.com/en-gb/character/eu/bloodfeather/lupobianco,https://www.warcraftlogs.com/character/eu/bloodfeather/lupobianco
Sharzam,saurfang,80,Druid,Night Elf,Full Moon,1697.0,13815.0,False,Sharzam,713,2025-12-17 16:33:51,https://raider.io/characters/eu/saurfang/sharzam,https://worldofwarcraft.blizzard.com/en-gb/character/eu/saurfang/sharzam,https://www.warcraftlogs.com/character/eu/saurfang/sharzam
Dizturbed,saurfang,80,Demon Hunter,Night Elf,Waxing Moon,2631.0,23035.0,True,Diztruction,134,2026-03-14 21:48:18,https://raider.io/characters/eu/saurfang/dizturbed,https://worldofwarcraft.blizzard.com/en-gb/character/eu/saurfang/dizturbed,https://www.warcraftlogs.com/character/eu/saurfang/dizturbed
Eriwi,moonglade,80,Warlock,Troll,Half Moon,2379.0,20350.0,True,Caelenne,143,2026-01-30 20:37:54,https://raider.io/characters/eu/moonglade/eriwi,https://worldofwarcraft.blizzard.com/en-gb/character/eu/moonglade/eriwi,https://www.warcraftlogs.com/character/eu/moonglade/eriwi
Diz,saurfang,67,Hunter,Void Elf,New Moon,2554.0,22475.0,True,Diztruction,55,2026-02-09 12:22:39,https://raider.io/characters/eu/saurfang/diz,https://worldofwarcraft.blizzard.com/en-gb/character/eu/saurfang/diz,https://www.warcraftlogs.com/character/eu/saurfang/diz
Wtdouservher,bloodfeather,80,Mage,Draenei,Full Moon,491.0,3250.0,False,Wtdouservher,706,2026-01-05 22:12:19,https://raider.io/characters/eu/bloodfeather/wtdouservher,https://worldofwarcraft.blizzard.com/en-gb/character/eu/bloodfeather/wtdouservher,https://www.warcraftlogs.com/character/eu/bloodfeather/wtdouservher
Uisce,bloodfeather,90,Shaman,Draenei,Active Moon,2059.0,16335.0,True,Talasha,242,2026-03-16 01:03:57,https://raider.io/characters/eu/bloodfeather/uisce,https://worldofwarcraft.blizzard.com/en-gb/character/eu/bloodfeather/uisce,https://www.warcraftlogs.com/character/eu/bloodfeather/uisce
Buq,bloodfeather,90,Druid,Night Elf,Full Moon,2212.0,16770.0,False,Buq,234,2026-03-16 13:23:26,https://raider.io/characters/eu/bloodfeather/buq,https://worldofwarcraft.blizzard.com/en-gb/character/eu/bloodfeather/buq,https://www.warcraftlogs.com/character/eu/bloodfeather/buq
